Category,Size,File,Algorithm,Time(us),Comparisons,Swaps
nearly,1000,data_145.txt,QuickSort,181,67261,20915
nearly,1000,data_145.txt,MergeSort,180,7133,7133
nearly,1000,data_146.txt,InsertionSort,30,8779,7780
nearly,1000,data_146.txt,QuickSort,406,102576,72898
nearly,1000,data_146.txt,MergeSort,175,6870,6870
nearly,1000,data_147.txt,InsertionSort,26,7919,6920
nearly,1000,data_147.txt,QuickSort,422,161817,61010
nearly,1000,data_147.txt,MergeSort,178,6438,6438
nearly,1000,data_148.txt,InsertionSort,27,8399,7400
nearly,1000,data_148.txt,QuickSort,481,114205,89174
nearly,1000,data_148.txt,MergeSort,181,6679,6679
nearly,1000,data_149.txt,InsertionSort,29,8947,7948
nearly,1000,data_149.txt,QuickSort,393,122233,60409
nearly,1000,data_149.txt,MergeSort,179,6629,6629
nearly,1000,data_15.txt,InsertionSort,22,7281,6282
nearly,1000,data_15.txt,QuickSort,784,195353,135297
nearly,1000,data_15.txt,MergeSort,212,6432,6432
nearly,1000,data_150.txt,InsertionSort,21,6543,5544
nearly,1000,data_150.txt,QuickSort,316,107327,46098
nearly,1000,data_150.txt,MergeSort,191,6400,6400
nearly,1000,data_151.txt,InsertionSort,19,6385,5386
nearly,1000,data_151.txt,QuickSort,559,158446,95916
nearly,1000,data_151.txt,MergeSort,176,6455,6455
nearly,1000,data_152.txt,InsertionSort,31,8439,7440
nearly,1000,data_152.txt,QuickSort,599,178704,92197
nearly,1000,data_152.txt,MergeSort,175,6598,6598
nearly,1000,data_153.txt,InsertionSort,24,7821,6822
nearly,1000,data_153.txt,QuickSort,321,99872,53289
nearly,1000,data_153.txt,MergeSort,175,6820,6820
nearly,1000,data_154.txt,InsertionSort,28,7583,6584
nearly,1000,data_154.txt,QuickSort,448,156385,60300
nearly,1000,data_154.txt,MergeSort,178,6658,6658
nearly,1000,data_155.txt,InsertionSort,19,6297,5298
nearly,1000,data_155.txt,QuickSort,869,194406,164738
nearly,1000,data_155.txt,MergeSort,180,6377,6377
nearly,1000,data_156.txt,InsertionSort,32,8719,7720
nearly,1000,data_156.txt,QuickSort,500,110189,88929
nearly,1000,data_156.txt,MergeSort,182,6906,6906
nearly,1000,data_157.txt,InsertionSort,20,5585,4586
nearly,1000,data_157.txt,QuickSort,155,58198,19904
nearly,1000,data_157.txt,MergeSort,172,6522,6522
nearly,1000,data_158.txt,InsertionSort,25,7351,6352
nearly,1000,data_158.txt,QuickSort,1033,214637,205043
nearly,1000,data_158.txt,MergeSort,178,6267,6267
nearly,1000,data_159.txt,InsertionSort,21,6751,5752
nearly,1000,data_159.txt,QuickSort,453,120853,77216
nearly,1000,data_159.txt,MergeSort,184,6806,6806
nearly,1000,data_16.txt,InsertionSort,21,6431,5432
nearly,1000,data_16.txt,QuickSort,559,156953,95870
nearly,1000,data_16.txt,MergeSort,183,6540,6540
nearly,1000,data_160.txt,InsertionSort,32,8331,7332
nearly,1000,data_160.txt,QuickSort,1144,228635,224119
nearly,1000,data_160.txt,MergeSort,195,6419,6419
nearly,1000,data_161.txt,InsertionSort,24,7259,6260
nearly,1000,data_161.txt,QuickSort,651,145045,117706
nearly,1000,data_161.txt,MergeSort,206,6602,6602
nearly,1000,data_162.txt,InsertionSort,43,10649,9650
nearly,1000,data_162.txt,QuickSort,475,107657,75956
nearly,1000,data_162.txt,MergeSort,206,6821,6821
nearly,1000,data_163.txt,InsertionSort,21,6501,5502
nearly,1000,data_163.txt,QuickSort,315,102857,37893
nearly,1000,data_163.txt,MergeSort,193,6486,6486
nearly,1000,data_164.txt,InsertionSort,20,6691,5692
nearly,1000,data_164.txt,QuickSort,199,141882,7483
nearly,1000,data_164.txt,MergeSort,172,6690,6690
nearly,1000,data_165.txt,InsertionSort,19,6191,5192
nearly,1000,data_165.txt,QuickSort,401,157847,51044
nearly,1000,data_165.txt,MergeSort,179,6697,6697
nearly,1000,data_166.txt,InsertionSort,23,7779,6780
nearly,1000,data_166.txt,QuickSort,515,141721,93857
nearly,1000,data_166.txt,MergeSort,176,6780,6780
nearly,1000,data_167.txt,InsertionSort,26,8616,7617
nearly,1000,data_167.txt,QuickSort,712,162653,135853
nearly,1000,data_167.txt,MergeSort,174,6618,6618
nearly,1000,data_168.txt,InsertionSort,37,9167,8168
nearly,1000,data_168.txt,QuickSort,509,125194,92755
nearly,1000,data_168.txt,MergeSort,180,6602,6602
nearly,1000,data_169.txt,InsertionSort,24,7073,6074
nearly,1000,data_169.txt,QuickSort,897,181803,168585
nearly,1000,data_169.txt,MergeSort,191,6604,6604
nearly,1000,data_17.txt,InsertionSort,34,10489,9490
nearly,1000,data_17.txt,QuickSort,243,70045,37497
nearly,1000,data_17.txt,MergeSort,182,6729,6729
nearly,1000,data_170.txt,InsertionSort,28,8231,7232
nearly,1000,data_170.txt,QuickSort,367,102716,52641
nearly,1000,data_170.txt,MergeSort,190,6605,6605
nearly,1000,data_171.txt,InsertionSort,25,7831,6832
nearly,1000,data_171.txt,QuickSort,983,215423,191442
nearly,1000,data_171.txt,MergeSort,173,6485,6485
nearly,1000,data_172.txt,InsertionSort,27,8777,7778
nearly,1000,data_172.txt,QuickSort,361,92564,65826
nearly,1000,data_172.txt,MergeSort,178,6705,6705
nearly,1000,data_173.txt,InsertionSort,21,6695,5696
nearly,1000,data_173.txt,QuickSort,775,171112,148636
nearly,1000,data_173.txt,MergeSort,190,6460,6460
nearly,1000,data_174.txt,InsertionSort,38,10615,9616
nearly,1000,data_174.txt,QuickSort,395,112219,67008
nearly,1000,data_174.txt,MergeSort,183,6681,6681
nearly,1000,data_175.txt,InsertionSort,26,8641,7642
nearly,1000,data_175.txt,QuickSort,233,71489,36837
nearly,1000,data_175.txt,MergeSort,180,6378,6378
nearly,1000,data_176.txt,InsertionSort,26,7731,6732
nearly,1000,data_176.txt,QuickSort,836,232171,130566
nearly,1000,data_176.txt,MergeSort,190,6421,6421
nearly,1000,data_177.txt,InsertionSort,29,8145,7148
nearly,1000,data_177.txt,QuickSort,203,102539,15101
nearly,1000,data_177.txt,MergeSort,176,6766,6766
nearly,1000,data_178.txt,InsertionSort,26,7061,6062
nearly,1000,data_178.txt,QuickSort,355,105146,59355
nearly,1000,data_178.txt,MergeSort,176,6837,6837
nearly,1000,data_179.txt,InsertionSort,26,8207,7208
nearly,1000,data_179.txt,QuickSort,762,167631,144859
nearly,1000,data_179.txt,MergeSort,188,6696,6696
nearly,1000,data_18.txt,InsertionSort,33,9433,8434
nearly,1000,data_18.txt,QuickSort,517,116326,94311
nearly,1000,data_18.txt,MergeSort,194,6636,6636
nearly,1000,data_180.txt,InsertionSort,21,6305,5306
nearly,1000,data_180.txt,QuickSort,645,139103,122542
nearly,1000,data_180.txt,MergeSort,192,6776,6776
nearly,1000,data_181.txt,InsertionSort,26,8315,7316
nearly,1000,data_181.txt,QuickSort,399,109912,65639
nearly,1000,data_181.txt,MergeSort,185,6824,6824
nearly,1000,data_182.txt,InsertionSort,25,7667,6668
nearly,1000,data_182.txt,QuickSort,642,138096,115470
nearly,1000,data_182.txt,MergeSort,186,6738,6738
nearly,1000,data_183.txt,InsertionSort,23,7959,6960
nearly,1000,data_183.txt,QuickSort,703,179761,131724
nearly,1000,data_183.txt,MergeSort,178,6647,6647
nearly,1000,data_184.txt,InsertionSort,16,4295,3296
nearly,1000,data_184.txt,QuickSort,932,200511,181005
nearly,1000,data_184.txt,MergeSort,188,6285,6285
nearly,1000,data_185.txt,InsertionSort,26,8349,7350
nearly,1000,data_185.txt,QuickSort,565,143217,97619
nearly,1000,data_185.txt,MergeSort,182,6735,6735
nearly,1000,data_186.txt,InsertionSort,38,9345,8346
nearly,1000,data_186.txt,QuickSort,378,96702,64547
nearly,1000,data_186.txt,MergeSort,192,6752,6752
nearly,1000,data_187.txt,InsertionSort,20,6406,5407
nearly,1000,data_187.txt,QuickSort,293,106869,34551
nearly,1000,data_187.txt,MergeSort,182,6856,6856
nearly,1000,data_188.txt,InsertionSort,21,6575,5576
nearly,1000,data_188.txt,QuickSort,395,143010,54794
nearly,1000,data_188.txt,MergeSort,183,6449,6449
nearly,1000,data_189.txt,InsertionSort,21,6763,5764
nearly,1000,data_189.txt,QuickSort,887,180975,164887
nearly,1000,data_189.txt,MergeSort,194,6659,6659
nearly,1000,data_19.txt,InsertionSort,18,5613,4616
nearly,1000,data_19.txt,QuickSort,906,199157,166204
nearly,1000,data_19.txt,MergeSort,180,6450,6450
nearly,1000,data_190.txt,InsertionSort,17,5225,4226
nearly,1000,data_190.txt,QuickSort,342,81216,58881
nearly,1000,data_190.txt,MergeSort,178,6583,6583
nearly,1000,data_191.txt,InsertionSort,23,6967,5968
nearly,1000,data_191.txt,QuickSort,544,126966,89974
nearly,1000,data_191.txt,MergeSort,191,6577,6577
nearly,1000,data_192.txt,InsertionSort,24,7647,6648
nearly,1000,data_192.txt,QuickSort,313,89395,47923
nearly,1000,data_192.txt,MergeSort,186,6503,6503
nearly,1000,data_193.txt,InsertionSort,31,9057,8058
nearly,1000,data_193.txt,QuickSort,1115,229088,210393
nearly,1000,data_193.txt,MergeSort,191,6425,6425
nearly,1000,data_194.txt,InsertionSort,40,9351,8352
nearly,1000,data_194.txt,QuickSort,1249,248465,235344
nearly,1000,data_194.txt,MergeSort,197,6505,6505
nearly,1000,data_195.txt,InsertionSort,41,10165,9168
nearly,1000,data_195.txt,QuickSort,411,139482,49261
nearly,1000,data_195.txt,MergeSort,192,6853,6853
nearly,1000,data_196.txt,InsertionSort,19,5529,4530
nearly,1000,data_196.txt,QuickSort,759,151019,137274
nearly,1000,data_196.txt,MergeSort,189,6235,6235
nearly,1000,data_197.txt,InsertionSort,30,7479,6480
nearly,1000,data_197.txt,QuickSort,459,127159,72009
nearly,1000,data_197.txt,MergeSort,191,6512,6512
nearly,1000,data_198.txt,InsertionSort,32,9283,8284
nearly,1000,data_198.txt,QuickSort,580,131948,104211
nearly,1000,data_198.txt,MergeSort,197,6729,6729
nearly,1000,data_199.txt,InsertionSort,22,7595,6596
nearly,1000,data_199.txt,QuickSort,1189,241067,225634
nearly,1000,data_199.txt,MergeSort,194,6303,6303
nearly,1000,data_2.txt,InsertionSort,24,7171,6172
nearly,1000,data_2.txt,QuickSort,1552,312238,298047
nearly,1000,data_2.txt,MergeSort,193,6164,6164
nearly,1000,data_20.txt,InsertionSort,22,5653,4654
nearly,1000,data_20.txt,QuickSort,539,134809,86310
nearly,1000,data_20.txt,MergeSort,190,6369,6369
nearly,1000,data_200.txt,InsertionSort,25,7763,6764
nearly,1000,data_200.txt,QuickSort,484,110204,84683
nearly,1000,data_200.txt,MergeSort,180,6597,6597
nearly,1000,data_201.txt,InsertionSort,27,7531,6532
nearly,1000,data_201.txt,QuickSort,233,75925,34173
nearly,1000,data_201.txt,MergeSort,188,6552,6552
nearly,1000,data_202.txt,InsertionSort,24,7429,6430
nearly,1000,data_202.txt,QuickSort,812,174592,145500
nearly,1000,data_202.txt,MergeSort,194,6387,6387
nearly,1000,data_203.txt,InsertionSort,36,10729,9730
nearly,1000,data_203.txt,QuickSort,756,155237,147603
nearly,1000,data_203.txt,MergeSort,191,6540,6540
nearly,1000,data_204.txt,InsertionSort,27,8129,7130
nearly,1000,data_204.txt,QuickSort,396,91259,69557
nearly,1000,data_204.txt,MergeSort,190,6655,6655
nearly,1000,data_205.txt,InsertionSort,25,7945,6946
nearly,1000,data_205.txt,QuickSort,355,93018,58634
nearly,1000,data_205.txt,MergeSort,188,6556,6556
nearly,1000,data_206.txt,InsertionSort,37,9141,8142
nearly,1000,data_206.txt,QuickSort,512,114994,88605
nearly,1000,data_206.txt,MergeSort,198,6710,6710
nearly,1000,data_207.txt,InsertionSort,31,9003,8004
nearly,1000,data_207.txt,QuickSort,587,125891,101593
nearly,1000,data_207.txt,MergeSort,190,6750,6750
nearly,1000,data_208.txt,InsertionSort,17,5355,4356
nearly,1000,data_208.txt,QuickSort,632,203861,91268
nearly,1000,data_208.txt,MergeSort,225,6287,6287
nearly,1000,data_209.txt,InsertionSort,22,6985,5986
nearly,1000,data_209.txt,QuickSort,626,130921,113091
nearly,1000,data_209.txt,MergeSort,193,6833,6833
nearly,1000,data_21.txt,InsertionSort,23,7249,6250
nearly,1000,data_21.txt,QuickSort,545,110052,97943
nearly,1000,data_21.txt,MergeSort,191,6598,6598
nearly,1000,data_210.txt,InsertionSort,28,9223,8224
nearly,1000,data_210.txt,QuickSort,955,207155,187940
nearly,1000,data_210.txt,MergeSort,182,6611,6611
nearly,1000,data_211.txt,InsertionSort,15,5435,4436
nearly,1000,data_211.txt,QuickSort,588,135265,114132
nearly,1000,data_211.txt,MergeSort,181,6466,6466
nearly,1000,data_212.txt,InsertionSort,30,8209,7210
nearly,1000,data_212.txt,QuickSort,535,129747,103215
nearly,1000,data_212.txt,MergeSort,177,6688,6688
nearly,1000,data_213.txt,InsertionSort,23,7871,6872
nearly,1000,data_213.txt,QuickSort,298,82291,50946
nearly,1000,data_213.txt,MergeSort,176,6730,6730
nearly,1000,data_214.txt,InsertionSort,34,10177,9178
nearly,1000,data_214.txt,QuickSort,347,171054,34749
nearly,1000,data_214.txt,MergeSort,181,6649,6649
nearly,1000,data_215.txt,InsertionSort,24,7777,6778
nearly,1000,data_215.txt,QuickSort,660,147551,128707
nearly,1000,data_215.txt,MergeSort,184,6792,6792
nearly,1000,data_216.txt,InsertionSort,26,8545,7546
nearly,1000,data_216.txt,QuickSort,380,91513,75105
nearly,1000,data_216.txt,MergeSort,175,6521,6521
nearly,1000,data_217.txt,InsertionSort,19,5785,4786
nearly,1000,data_217.txt,QuickSort,318,98767,44219
nearly,1000,data_217.txt,MergeSort,177,6491,6491
nearly,1000,data_218.txt,InsertionSort,40,10541,9542
nearly,1000,data_218.txt,QuickSort,545,167481,85741
nearly,1000,data_218.txt,MergeSort,194,6470,6470
nearly,1000,data_219.txt,InsertionSort,33,9259,8260
nearly,1000,data_219.txt,QuickSort,776,195234,134288
nearly,1000,data_219.txt,MergeSort,176,6526,6526
nearly,1000,data_22.txt,InsertionSort,24,8219,7220
nearly,1000,data_22.txt,QuickSort,877,247805,154516
nearly,1000,data_22.txt,MergeSort,173,6748,6748
nearly,1000,data_220.txt,InsertionSort,22,5635,4636
nearly,1000,data_220.txt,QuickSort,914,201780,161939
nearly,1000,data_220.txt,MergeSort,173,6424,6424
nearly,1000,data_221.txt,InsertionSort,21,6743,5744
nearly,1000,data_221.txt,QuickSort,446,151088,68847
nearly,1000,data_221.txt,MergeSort,171,6616,6616
nearly,1000,data_222.txt,InsertionSort,21,6759,5760
nearly,1000,data_222.txt,QuickSort,246,132942,13767
nearly,1000,data_222.txt,MergeSort,193,6498,6498
nearly,1000,data_223.txt,InsertionSort,23,6409,5410
nearly,1000,data_223.txt,QuickSort,523,123915,98619
nearly,1000,data_223.txt,MergeSort,181,6709,6709
nearly,1000,data_224.txt,InsertionSort,15,5081,4082
nearly,1000,data_224.txt,QuickSort,566,157067,95291
nearly,1000,data_224.txt,MergeSort,189,6363,6363
nearly,1000,data_225.txt,InsertionSort,20,6171,5172
nearly,1000,data_225.txt,QuickSort,772,233482,128407
nearly,1000,data_225.txt,MergeSort,175,6667,6667
nearly,1000,data_226.txt,InsertionSort,14,4829,3830
nearly,1000,data_226.txt,QuickSort,804,197314,161411
nearly,1000,data_226.txt,MergeSort,173,6421,6421
nearly,1000,data_227.txt,InsertionSort,24,7657,6658
nearly,1000,data_227.txt,QuickSort,547,136902,105018
nearly,1000,data_227.txt,MergeSort,170,6969,6969
nearly,1000,data_228.txt,InsertionSort,18,6077,5078
nearly,1000,data_228.txt,QuickSort,563,138160,111428
nearly,1000,data_228.txt,MergeSort,169,6523,6523
nearly,1000,data_229.txt,InsertionSort,19,6541,5542
nearly,1000,data_229.txt,QuickSort,738,196159,139187
nearly,1000,data_229.txt,MergeSort,190,6667,6667
nearly,1000,data_23.txt,InsertionSort,30,7949,6950
nearly,1000,data_23.txt,QuickSort,530,185424,88156
nearly,1000,data_23.txt,MergeSort,172,6430,6430
nearly,1000,data_230.txt,InsertionSort,20,7017,6018
nearly,1000,data_230.txt,QuickSort,572,135933,113779
nearly,1000,data_230.txt,MergeSort,169,6426,6426
nearly,1000,data_231.txt,InsertionSort,26,7761,6762
nearly,1000,data_231.txt,QuickSort,211,68473,31373
nearly,1000,data_231.txt,MergeSort,172,6518,6518
nearly,1000,data_232.txt,InsertionSort,23,6745,5746
nearly,1000,data_232.txt,QuickSort,524,161422,88032
nearly,1000,data_232.txt,MergeSort,170,6766,6766
nearly,1000,data_233.txt,InsertionSort,25,6751,5752
nearly,1000,data_233.txt,QuickSort,302,137893,35985
nearly,1000,data_233.txt,MergeSort,166,6644,6644
nearly,1000,data_234.txt,InsertionSort,22,6633,5634
nearly,1000,data_234.txt,QuickSort,884,188671,163112
nearly,1000,data_234.txt,MergeSort,170,6507,6507
nearly,1000,data_235.txt,InsertionSort,23,7535,6536
nearly,1000,data_235.txt,QuickSort,321,91848,59014
nearly,1000,data_235.txt,MergeSort,177,6940,6940
nearly,1000,data_236.txt,InsertionSort,32,7163,6164
nearly,1000,data_236.txt,QuickSort,1012,217795,213113
nearly,1000,data_236.txt,MergeSort,174,6248,6248
nearly,1000,data_237.txt,InsertionSort,21,6707,5708
nearly,1000,data_237.txt,QuickSort,315,84287,54099
nearly,1000,data_237.txt,MergeSort,178,6896,6896
nearly,1000,data_238.txt,InsertionSort,31,9567,8568
nearly,1000,data_238.txt,QuickSort,822,189018,168331
nearly,1000,data_238.txt,MergeSort,181,6329,6329
nearly,1000,data_239.txt,InsertionSort,24,7739,6740
nearly,1000,data_239.txt,QuickSort,661,167057,124799
nearly,1000,data_239.txt,MergeSort,174,6700,6700
nearly,1000,data_24.txt,InsertionSort,26,8457,7458
nearly,1000,data_24.txt,QuickSort,811,187434,159860
nearly,1000,data_24.txt,MergeSort,178,6630,6630
nearly,1000,data_240.txt,InsertionSort,20,7103,6104
nearly,1000,data_240.txt,QuickSort,184,77927,23468
nearly,1000,data_240.txt,MergeSort,168,6513,6513
nearly,1000,data_241.txt,InsertionSort,15,5015,4016
nearly,1000,data_241.txt,QuickSort,440,115563,78172
nearly,1000,data_241.txt,MergeSort,173,6249,6249
nearly,1000,data_242.txt,InsertionSort,30,9531,8532
nearly,1000,data_242.txt,QuickSort,188,74061,21895
nearly,1000,data_242.txt,MergeSort,175,6545,6545
